crsCode128608,semester295812,18392
crsCode99552,semester960209,117287
crsCode768811,semester549307,478814
crsCode182837,semester219442,518427
crsCode589879,semester203679,850335
crsCode704710,semester120259,680263
crsCode177514,semester362812,492456
crsCode354268,semester424184,430359
crsCode178050,semester437128,255727
crsCode404974,semester88909,485682
crsCode545640,semester952868,542202
crsCode220867,semester418697,846579
crsCode795045,semester434839,104991
crsCode257091,semester838992,608368
crsCode393454,semester235439,473763
crsCode786148,semester712503,608685
crsCode139894,semester474711,472639
crsCode952014,semester219788,467915
crsCode301449,semester853766,52074
crsCode377786,semester299113,431605
crsCode727851,semester16160,333607
crsCode784255,semester719258,539826
crsCode248334,semester399017,845280
crsCode83757,semester192421,450343
crsCode456988,semester903769,400482
crsCode54688,semester373502,958057
crsCode658482,semester195139,968894
crsCode897023,semester990453,775559
crsCode443002,semester850706,504122
crsCode215700,semester967906,561353
crsCode121890,semester602897,837611
crsCode961055,semester943405,603296
crsCode753710,semester248066,353683
crsCode696221,semester131047,594815
crsCode154615,semester721014,579988
crsCode899842,semester158163,845709
crsCode322802,semester964267,299450
crsCode692155,semester595934,841750
crsCode61297,semester263462,95848
crsCode705310,semester771616,742695
crsCode463047,semester994191,819773
crsCode914639,semester699997,325231
crsCode247151,semester765045,250905
crsCode632204,semester786412,814678
crsCode243821,semester609877,111193
crsCode182781,semester8949,729340
crsCode218301,semester513028,447938
crsCode55926,semester614126,519280
crsCode32051,semester576198,196633
crsCode509620,semester947783,542202
crsCode931652,semester597775,502097
crsCode697913,semester119017,805335
crsCode506746,semester98214,953409
crsCode740929,semester208574,802212
crsCode770203,semester601438,993469
crsCode105676,semester601835,820717
crsCode943460,semester927544,91338
crsCode529627,semester274720,961146
crsCode802702,semester339726,789268
crsCode983080,semester56439,316436
crsCode439632,semester131481,896724
crsCode7165,semester697350,663399
crsCode556962,semester426691,242534
crsCode194379,semester626507,34558
crsCode526836,semester929344,526413
crsCode258012,semester898482,252308
crsCode856047,semester53557,743310
crsCode399513,semester73092,673925
crsCode683414,semester232025,173465
crsCode168528,semester297544,286316
crsCode859082,semester549084,400559
crsCode31090,semester252966,116171
crsCode67368,semester802756,61967
crsCode376737,semester928796,983712
crsCode548263,semester395777,993020
crsCode814383,semester371201,228571
crsCode692480,semester207094,253747
crsCode532764,semester643827,543691
crsCode181501,semester251051,217010
crsCode342927,semester723126,935199
crsCode971600,semester745202,397254
crsCode129271,semester610445,937284
crsCode709816,semester923754,805469
crsCode747481,semester599455,517009
crsCode621100,semester132076,433153
crsCode88689,semester182055,869537
crsCode291143,semester401804,360149
crsCode913421,semester359573,676623
crsCode229578,semester149891,24085
crsCode583718,semester729543,201043
crsCode562343,semester768674,625302
crsCode466367,semester714835,337741
crsCode562095,semester718241,531230
crsCode572172,semester407864,660614
crsCode889216,semester490294,801832
crsCode790994,semester911680,794407
crsCode34970,semester909626,254956
crsCode153601,semester33694,371196
crsCode914146,semester39252,845280
crsCode916544,semester690002,570746
crsCode348731,semester643174,997316
crsCode690240,semester713067,320309
crsCode115514,semester325817,679588
crsCode199850,semester212439,23619
crsCode765919,semester556516,215441
crsCode488675,semester485431,406574
crsCode743325,semester143332,221338
crsCode156948,semester904342,787616
crsCode276422,semester206004,754278
crsCode3639,semester409653,991492
crsCode936677,semester266496,834440
crsCode946729,semester111770,653714
crsCode253172,semester831448,398710
crsCode201936,semester4234,683240
crsCode89764,semester160372,85490
crsCode170266,semester124823,919260
crsCode737999,semester88175,55636
crsCode702057,semester363520,734726
crsCode171299,semester623119,663207
crsCode825771,semester133934,134024
crsCode421363,semester110390,54216
crsCode648838,semester432224,116171
crsCode231929,semester140123,84445
crsCode454532,semester29908,215551
crsCode693588,semester773285,299122
crsCode665225,semester499238,201043
crsCode725783,semester505733,687540
crsCode752057,semester135703,472639
crsCode801397,semester363947,790488
crsCode779890,semester581078,878935
crsCode353656,semester211503,716113
crsCode117433,semester300360,246290
crsCode988639,semester82638,535468
crsCode922594,semester364020,144090
crsCode771147,semester447386,403932
crsCode932537,semester471676,703674
crsCode246287,semester898986,651573
crsCode182947,semester121113,617213
crsCode784321,semester498875,332213
crsCode522741,semester168054,28967
crsCode947030,semester318412,305979
crsCode805741,semester108201,467936
crsCode657860,semester44129,829762
crsCode820550,semester887720,268711
crsCode278302,semester42355,536106
crsCode737513,semester169257,417556
crsCode54617,semester241479,344381
crsCode692593,semester328542,732062
crsCode953118,semester849259,256318
crsCode525775,semester976181,496699
crsCode648838,semester739269,354806
crsCode567119,semester464963,747253
crsCode523502,semester48974,536485
crsCode32519,semester309335,210655
crsCode856080,semester185238,16917
crsCode343820,semester607430,217558
crsCode460228,semester551393,959301
crsCode468056,semester962491,552706
crsCode2430,semester181325,217917
crsCode587584,semester857117,359612
crsCode888768,semester599055,47565
crsCode34092,semester854087,938386
crsCode64381,semester398818,269113
crsCode770153,semester245683,904184
crsCode301085,semester588365,120966
crsCode330982,semester168016,396419
crsCode222352,semester569499,262725
crsCode78637,semester658404,744747
crsCode656611,semester640850,914969
crsCode96863,semester910255,30508
crsCode781385,semester761888,465643
crsCode381546,semester711789,492300
crsCode467103,semester369786,551379
crsCode290024,semester958138,58792
crsCode685594,semester981672,204648
crsCode186412,semester80554,801077
crsCode56107,semester131199,367257
crsCode875165,semester86294,505577
crsCode64979,semester637761,477401
crsCode646067,semester982335,328800
crsCode958268,semester247388,757757
crsCode715036,semester394610,389629
crsCode707698,semester916424,337741
crsCode750642,semester342688,377796
crsCode772653,semester370822,692974
crsCode714951,semester898071,512987
crsCode663716,semester525358,89073
crsCode604535,semester467189,695958
crsCode229471,semester401808,841113
crsCode161368,semester665571,721302
crsCode437360,semester977962,732938
crsCode436574,semester325406,802212
crsCode531215,semester624227,75831
crsCode492265,semester885084,475388
crsCode773798,semester800521,254150
crsCode29896,semester583517,838932
crsCode230450,semester85535,572742
crsCode632204,semester72041,368366
crsCode192849,semester710103,621946
crsCode8440,semester856986,590350
crsCode448292,semester4249,296396
crsCode876916,semester64036,444923
crsCode499995,semester558193,71864
crsCode245687,semester252743,224030
crsCode582931,semester617210,570003
crsCode378585,semester93524,325453
crsCode145932,semester483377,944062
crsCode111509,semester672940,848690
crsCode776660,semester947833,621957
crsCode181714,semester604094,843650
crsCode858306,semester271869,605623
crsCode181605,semester327046,48832
crsCode831569,semester216510,697660
crsCode298093,semester869475,20144
crsCode693226,semester656693,392584
crsCode666675,semester654609,646625
crsCode221181,semester299995,117355
crsCode920557,semester614028,660614
crsCode91873,semester422719,893514
crsCode253905,semester179758,240190
crsCode781741,semester679280,12292
crsCode31090,semester501834,287183
crsCode818198,semester424632,643509
crsCode850387,semester766054,204333
crsCode946472,semester540770,605195
crsCode739513,semester521986,363937
crsCode336301,semester338561,487992
crsCode967024,semester938516,624633
crsCode812047,semester136512,445046
crsCode116803,semester305837,559524
crsCode727276,semester671787,550934
crsCode441813,semester93801,726236
crsCode123395,semester897467,49465
crsCode271157,semester926053,377796
crsCode181942,semester420617,241065
crsCode428736,semester789841,691332
crsCode569067,semester170888,361879
crsCode811238,semester217698,990495
crsCode493651,semester480282,968894
crsCode303676,semester707580,360461
crsCode285554,semester584349,960710
crsCode697475,semester560781,860850
crsCode395972,semester609815,243447
crsCode196554,semester586816,118095
crsCode945974,semester515020,507231
crsCode901078,semester295796,842050
crsCode152051,semester178279,44774
crsCode890048,semester113442,740664
crsCode719319,semester110792,765509
crsCode468981,semester584868,216961
crsCode727096,semester337381,657876
crsCode62320,semester460284,34328
crsCode280737,semester495291,945063
crsCode847900,semester339355,771936
crsCode431609,semester891602,655864
crsCode305896,semester230208,517951
crsCode903164,semester328521,914532
crsCode539007,semester848100,895346
crsCode965918,semester536676,956971
crsCode826355,semester887971,707619
crsCode276422,semester455275,66772
crsCode537496,semester807878,683078
crsCode903238,semester682611,216951
crsCode993401,semester562782,631807
crsCode162117,semester503987,574600
crsCode856122,semester434013,408590
crsCode263761,semester403076,544377
crsCode247866,semester983702,255754
crsCode639,semester417632,358629
crsCode825771,semester154386,75294
crsCode309416,semester471804,768629
crsCode180041,semester604196,344239
crsCode841800,semester112229,598308
crsCode441454,semester873902,178121
crsCode283795,semester735852,151865
crsCode291411,semester793976,844619
crsCode680983,semester400388,799373
crsCode646420,semester988561,305501
crsCode512793,semester783419,854780
crsCode102356,semester537758,874671
crsCode73840,semester449738,453254
crsCode833080,semester242632,826845
crsCode13366,semester613948,81228
crsCode254133,semester961131,689347
crsCode828420,semester927406,784283
crsCode269595,semester414788,634478
crsCode639717,semester177557,243447
crsCode274173,semester521849,527673
crsCode974697,semester98194,678721
crsCode125621,semester379567,549655
crsCode566175,semester839184,978484
crsCode418395,semester597847,935199
crsCode256565,semester117470,826906
crsCode585546,semester304162,604538
crsCode536692,semester350026,662806
crsCode836067,semester267525,610741
crsCode31778,semester934653,390840
crsCode399117,semester181753,77855
crsCode639,semester855423,315507
crsCode212982,semester217379,878935
crsCode431609,semester253565,892245
crsCode101833,semester423375,710161
crsCode407554,semester772022,33351
crsCode976794,semester454193,793276
crsCode949530,semester620111,54557
crsCode558512,semester471758,162343
crsCode694454,semester185366,823932
crsCode64354,semester379066,963965
crsCode649682,semester971873,118095
crsCode88164,semester18214,637281
crsCode961398,semester962829,288129
crsCode100141,semester161939,119095
crsCode534473,semester620828,146565
crsCode25415,semester547366,465745
crsCode235745,semester843680,900688
crsCode552214,semester37895,756097
crsCode68151,semester454341,235507
crsCode987464,semester462640,671874
crsCode890317,semester201564,1256
crsCode132364,semester460637,649715
crsCode723750,semester642620,326956
crsCode515306,semester422479,806577
crsCode935089,semester587936,711050
crsCode246554,semester640442,483769
crsCode347933,semester371411,700474
crsCode867776,semester592299,26891
crsCode714588,semester833229,432655
crsCode265583,semester821801,797770
crsCode100008,semester841365,304032
crsCode639717,semester692581,502709
crsCode574784,semester970068,871009
crsCode932925,semester374018,590350
crsCode869764,semester482333,638490
crsCode301232,semester713413,847668
crsCode338103,semester244578,386409
crsCode985907,semester656175,722623
crsCode809924,semester588311,66772
crsCode733422,semester644312,824688
crsCode348731,semester212211,192773
crsCode563003,semester71570,958684
crsCode931795,semester47070,831060
crsCode26565,semester586207,830007
crsCode678094,semester684152,291341
crsCode292211,semester299018,581539
crsCode405376,semester673978,610994
crsCode964659,semester67498,714625
crsCode945443,semester807342,438513
crsCode898845,semester263325,134262
crsCode162117,semester881852,453832
crsCode931868,semester387211,439765
crsCode621257,semester508996,356061
crsCode665274,semester320376,417994
crsCode177577,semester937473,13853
crsCode974697,semester822063,221468
crsCode220867,semester79152,796270
crsCode544102,semester866330,654035
crsCode997602,semester726472,667528
crsCode656611,semester543823,625982
crsCode596366,semester714136,574925
crsCode653414,semester764760,401455
crsCode965772,semester381304,210177
crsCode858760,semester998604,333607
crsCode248334,semester652897,833728
crsCode551022,semester328001,739418
crsCode629262,semester702395,422774
crsCode784951,semester26848,566384
crsCode873165,semester46045,593067
crsCode18159,semester914666,971292
crsCode29564,semester949496,448770
crsCode351109,semester784441,295177
crsCode187745,semester781341,605180
crsCode646832,semester500365,881810
crsCode750271,semester510328,136310
crsCode989785,semester25832,542449
crsCode958095,semester540825,264995
crsCode43290,semester65554,514039
crsCode969360,semester907680,331913
crsCode407849,semester560703,106678
crsCode890400,semester707904,956035
crsCode285586,semester332856,527536
crsCode744501,semester10703,272517
crsCode259889,semester55489,209806
crsCode945847,semester300521,422677
crsCode895214,semester119510,856722
crsCode358243,semester620765,592579
crsCode235694,semester936955,398405
crsCode521214,semester572765,272776
crsCode97787,semester6978,512674
crsCode371167,semester60663,507355
crsCode977052,semester566520,512517
crsCode348313,semester217606,725864
crsCode539689,semester1820,738611
crsCode789436,semester822562,502097
crsCode286064,semester562202,150364
crsCode605650,semester231360,762168
crsCode247204,semester702059,348536
crsCode388670,semester549138,801817
crsCode253905,semester525260,64664
crsCode769032,semester86851,832955
crsCode639158,semester612397,524979
crsCode702765,semester518830,629149
crsCode157798,semester516060,656168
crsCode699064,semester126706,150364
crsCode410839,semester752053,346231
crsCode300568,semester809452,219291
crsCode994234,semester195949,290497
crsCode411794,semester928332,656168
crsCode404452,semester328566,256318
crsCode33834,semester945932,945102
crsCode653626,semester444242,415543
crsCode150687,semester434932,286038
crsCode223493,semester783461,855632
crsCode76473,semester311802,53361
crsCode271857,semester665406,467915
crsCode689878,semester373158,180644
crsCode419750,semester989122,860734
crsCode770158,semester611148,476256
crsCode218301,semester292960,11590
crsCode392043,semester414337,1381
crsCode618378,semester364351,528693
crsCode455397,semester169117,438597
crsCode551901,semester562964,996711
crsCode773049,semester195700,994121
crsCode658756,semester662146,551100
crsCode480874,semester369486,256318
crsCode813704,semester634300,688772
crsCode234549,semester323343,593067
crsCode983351,semester272461,651187
crsCode333181,semester40543,204121
crsCode835563,semester694005,712426
crsCode683338,semester435247,772151
crsCode144458,semester611206,654672
crsCode883564,semester561206,71429
crsCode390241,semester663534,326956
crsCode33622,semester354573,995404
crsCode375036,semester400089,892245
crsCode641325,semester407924,226053
crsCode991489,semester499994,57520
crsCode875943,semester982764,268183
crsCode476866,semester328961,395499
crsCode325786,semester589111,793141
crsCode438428,semester798478,137423
crsCode676758,semester151525,643328
crsCode408906,semester71406,897403
crsCode859114,semester376121,268740
crsCode256863,semester882222,156591
crsCode467056,semester486297,281848
crsCode213928,semester523785,239811
crsCode51067,semester515659,11346
crsCode901078,semester625418,69560
crsCode358243,semester331514,510459
crsCode374547,semester812956,693688
crsCode766370,semester651895,425722
crsCode212693,semester218254,32360
crsCode735017,semester199550,631371
crsCode690479,semester147221,944925
crsCode325840,semester727544,159604
crsCode229078,semester242206,368816
crsCode793432,semester608617,127794
crsCode904545,semester91122,39040
crsCode556724,semester957535,368850
crsCode57112,semester142343,498662
crsCode114831,semester857086,740664
crsCode919803,semester262975,631422
crsCode808120,semester760651,63266
crsCode477667,semester706074,563332
crsCode578102,semester742922,531429
crsCode549770,semester688002,937510
crsCode604535,semester450829,483769
crsCode743834,semester559516,448899
crsCode705139,semester383254,775124
crsCode493704,semester76096,408619
crsCode426969,semester977503,799689
crsCode188225,semester710816,786058
crsCode818097,semester331183,112923
crsCode816377,semester528737,55636
crsCode190963,semester691912,290494
crsCode220231,semester223229,832296
crsCode558720,semester254235,330991
crsCode281528,semester111799,702593
crsCode572383,semester463702,840963
crsCode56423,semester84708,937053
crsCode720595,semester522915,950102
crsCode95488,semester659941,620466
crsCode917438,semester308095,158280
crsCode861104,semester751249,133223
crsCode291462,semester93247,146226
crsCode549406,semester759523,699164
crsCode302573,semester371548,169800
crsCode568708,semester130603,801077
crsCode480874,semester342826,370828
crsCode544292,semester968358,885099
crsCode232643,semester484492,341051
crsCode531971,semester657070,429027
crsCode368426,semester880396,268520
crsCode904545,semester561764,483492
crsCode572383,semester908586,392584
crsCode57433,semester491661,718264
crsCode413916,semester20870,100947
crsCode892976,semester183422,240209
crsCode953118,semester739123,118983
crsCode389809,semester185949,320054
crsCode479586,semester727397,413976
crsCode671860,semester222591,424207
crsCode858635,semester77823,405192
crsCode118617,semester185523,453197
crsCode203518,semester666286,511490
crsCode434415,semester580553,363403
crsCode311232,semester425634,231283
crsCode477810,semester570328,470829
crsCode377000,semester332875,802827
crsCode879798,semester280984,568676
crsCode158560,semester344935,180987
crsCode527928,semester830362,448576
crsCode480306,semester536024,134024
crsCode997682,semester530214,217010
crsCode214156,semester934706,658567
crsCode378451,semester576779,702714
crsCode173295,semester591828,80433
crsCode64098,semester744310,803225
crsCode438550,semester938935,951020
crsCode1997,semester561039,208372
crsCode409406,semester643247,389407
crsCode297659,semester378229,4189
crsCode996810,semester629731,215441
crsCode920742,semester604310,979373
crsCode357286,semester479412,211195
crsCode930699,semester407875,207201
crsCode475832,semester314382,10075
crsCode946729,semester501362,517578
crsCode907481,semester860507,867485
crsCode322981,semester873624,20897
crsCode753967,semester15714,154505
crsCode74875,semester137738,299945
crsCode568555,semester959863,317801
crsCode268480,semester422858,834044
crsCode641298,semester613204,131688
crsCode242182,semester975732,103773
crsCode60427,semester8255,419967
crsCode627552,semester291955,258237
crsCode8428,semester883013,326957
crsCode123584,semester701993,733315
crsCode100441,semester714691,289483
crsCode310320,semester56567,603180
crsCode562343,semester957053,550934
crsCode292211,semester173849,251210
crsCode160031,semester675893,994788
crsCode840561,semester560556,429404
crsCode439826,semester49995,846550
crsCode573265,semester914983,951673
crsCode168528,semester857625,150364
crsCode105676,semester525979,872653
crsCode893940,semester973573,292472
crsCode191336,semester802935,25222
crsCode531971,semester582482,680235
crsCode899315,semester953452,495145
crsCode429858,semester938848,140927
crsCode100008,semester872236,781027
crsCode303676,semester218003,506420
crsCode405376,semester398630,205686
crsCode767062,semester98291,654476
crsCode965772,semester340470,260696
crsCode862664,semester930535,751967
crsCode794590,semester509852,210800
crsCode564788,semester141654,706386
crsCode196554,semester757455,85490
crsCode213637,semester53862,195297
crsCode583579,semester524716,579130
crsCode118335,semester636313,433393
crsCode780166,semester268751,25222
crsCode303155,semester499452,105518
crsCode903387,semester470122,407271
crsCode578102,semester555563,90741
crsCode995049,semester985821,479303
crsCode725356,semester383263,593762
crsCode15800,semester269218,553236
crsCode405538,semester426641,137730
crsCode157815,semester757133,718795
crsCode211303,semester850006,197056
crsCode112285,semester4290,603281
crsCode901781,semester537992,153047
crsCode973171,semester762577,742695
crsCode140268,semester151529,237114
crsCode47747,semester939294,492249
crsCode702409,semester761921,785213
crsCode680693,semester64847,62325
crsCode816602,semester602993,913877
crsCode515208,semester337494,991492
crsCode760240,semester791807,610994
crsCode189672,semester711002,806715
crsCode797156,semester659716,680112
crsCode68739,semester378267,844054
crsCode952,semester141270,280134
crsCode217795,semester230980,701597
crsCode229994,semester482437,612450
crsCode186746,semester196951,610569
crsCode954061,semester322506,377796
crsCode946729,semester779801,113832
crsCode761193,semester229454,419429
crsCode547937,semester826482,28259
crsCode441454,semester644043,618337
crsCode578296,semester973422,980366
crsCode898255,semester383939,659525
crsCode521845,semester252666,111193
crsCode477667,semester330897,727024
crsCode789436,semester770336,891553
crsCode199850,semester814461,381944
crsCode388933,semester940579,919133
crsCode372973,semester317921,98951
crsCode531494,semester730849,591688
crsCode259294,semester9367,512093
crsCode584153,semester857524,757757
crsCode243875,semester733860,467852
crsCode350006,semester811253,241091
crsCode5774,semester830049,717386
crsCode636343,semester73419,290081
crsCode907523,semester937959,432112
crsCode750225,semester731714,660907
crsCode194212,semester608743,723365
crsCode380579,semester44479,203682
crsCode709359,semester640059,799145
crsCode83880,semester179021,181392
crsCode824074,semester139108,934004
crsCode420019,semester96300,159604
crsCode530635,semester917170,949460
crsCode651212,semester345353,887186
crsCode709666,semester178321,636036
crsCode979681,semester264468,816647
crsCode725364,semester35516,408996
crsCode303676,semester535954,659759
crsCode595824,semester810252,519102
crsCode252748,semester134440,687473
crsCode261059,semester335333,31121
crsCode450173,semester377152,447069
crsCode465521,semester493615,652098
crsCode720595,semester414639,332596
crsCode560965,semester157684,290288
crsCode51263,semester610334,832622
crsCode995141,semester713271,522178
crsCode252748,semester520839,694977
crsCode376557,semester203881,309425
crsCode609671,semester451906,201043
crsCode549967,semester313173,325519
crsCode894778,semester150671,632680
crsCode389340,semester430362,437516
crsCode504184,semester375166,348933
crsCode780781,semester528092,10075
crsCode134522,semester143533,53361
crsCode490475,semester278580,447452
crsCode967318,semester395197,347993
crsCode419348,semester508496,357352
crsCode102364,semester839795,869459
crsCode724350,semester762002,654035
crsCode620989,semester453745,250852
crsCode585276,semester185231,254116
crsCode163659,semester847013,566384
crsCode318517,semester949124,718330
crsCode837027,semester494449,788251
crsCode872487,semester836839,657449
crsCode387104,semester997535,774000
crsCode161937,semester294374,996711
crsCode563003,semester877863,432655
crsCode61560,semester362236,586605
crsCode48692,semester853082,737519
crsCode938603,semester394211,273038
crsCode151762,semester659695,411884
crsCode1020,semester315100,553209
crsCode402244,semester194518,380069
crsCode117535,semester103310,706454
crsCode770432,semester453124,901137
crsCode285546,semester819305,961146
crsCode53697,semester850969,796695
crsCode268769,semester121508,952178
crsCode169461,semester180699,393344
crsCode642553,semester602283,641819
crsCode854946,semester425054,291160
crsCode923831,semester776168,566010
crsCode519859,semester487578,913161
crsCode467508,semester236599,598895
crsCode770432,semester844433,832622
crsCode86323,semester202339,824945
crsCode686927,semester189995,482558
crsCode843949,semester338120,100843
crsCode36104,semester932287,618531
crsCode752440,semester474815,257381
crsCode54015,semester199731,178121
crsCode112852,semester568033,40935
crsCode214349,semester380948,109795
crsCode68151,semester730055,605776
crsCode251680,semester336615,840080
crsCode920557,semester453475,819650
crsCode775322,semester551108,576198
crsCode392580,semester647494,154585
crsCode396783,semester498885,971885
crsCode588122,semester143930,231283
crsCode143047,semester522900,263616
crsCode173834,semester366914,448576
crsCode367490,semester652711,123755
crsCode36433,semester346470,956206
crsCode838316,semester675321,149945
crsCode697607,semester735388,100732
crsCode206274,semester109244,320966
crsCode290658,semester980657,598895
crsCode404974,semester878887,998145
crsCode936254,semester489422,71405
crsCode252352,semester781401,924977
crsCode442114,semester79924,118095
crsCode820352,semester907501,326085
crsCode401328,semester742408,254013
crsCode688502,semester300916,645292
crsCode625702,semester951438,681976
crsCode92908,semester960643,450895
crsCode100440,semester975024,328585
crsCode514648,semester570425,531206
crsCode26986,semester899947,502870
crsCode558512,semester883374,241065
crsCode523556,semester413693,435538
crsCode25925,semester415677,942125
crsCode207350,semester349749,338228
crsCode402295,semester444675,78091
crsCode419348,semester201975,685247
crsCode393454,semester810135,315586
crsCode142132,semester720674,854751
crsCode508271,semester174928,68116
crsCode695222,semester677398,862608
crsCode919133,semester392598,284224
crsCode592654,semester551265,789077
crsCode111292,semester162017,986304
crsCode530740,semester695037,380002
crsCode493405,semester678101,256207
crsCode942573,semester34730,545694
crsCode310994,semester397287,40033
crsCode870596,semester314202,81228
crsCode531215,semester651379,955722
crsCode445760,semester427241,336045
crsCode276134,semester583931,107826
crsCode321170,semester262435,328585
crsCode965712,semester519975,861887
crsCode649682,semester555918,168673
crsCode890399,semester706504,530077
crsCode281441,semester801207,346231
crsCode714080,semester976120,328317
crsCode393344,semester733501,307962
crsCode794590,semester360399,743066
crsCode451344,semester200344,449209
crsCode878035,semester262162,292331
crsCode837027,semester530198,399761
crsCode416470,semester680588,209546
crsCode913880,semester202057,89446
crsCode530740,semester724284,474177
crsCode742063,semester493800,819237
crsCode591975,semester781887,659525
crsCode908701,semester732113,469772
crsCode999609,semester21422,919017
crsCode727810,semester175166,769797
crsCode640023,semester719950,715082
crsCode530344,semester455635,834847
crsCode343734,semester289736,538682
crsCode277735,semester939214,955959
crsCode661183,semester186190,423253
crsCode190963,semester228304,161440
crsCode960801,semester115749,355598
crsCode302778,semester839618,922932
crsCode312257,semester427561,391873
crsCode352256,semester21572,851288
crsCode557203,semester515990,990495
crsCode123012,semester181677,503768
crsCode445754,semester687970,443651
crsCode72103,semester646624,661763
crsCode840561,semester218098,677339
crsCode879354,semester192469,570357
crsCode791003,semester771772,32360
crsCode801602,semester688818,914151
crsCode205670,semester391762,588241
crsCode300568,semester405471,34186
crsCode290386,semester598976,915327
crsCode238564,semester337558,178454
crsCode478278,semester654243,476706
crsCode405698,semester154531,212028
crsCode747024,semester11686,297043
crsCode210051,semester705504,406760
crsCode500535,semester141085,816647
crsCode549851,semester544085,123168
crsCode162117,semester926292,338837
crsCode778503,semester615121,899931
crsCode487162,semester101848,864843
crsCode197141,semester394197,544076
crsCode340062,semester455498,638334
crsCode978143,semester211386,665028
crsCode667395,semester233285,420884
crsCode195617,semester209180,568489
crsCode494,semester230759,491431
crsCode743505,semester377016,196893
crsCode269809,semester762626,406071
crsCode443295,semester525324,911412
crsCode667628,semester79693,716203
crsCode889638,semester837141,400559
crsCode753862,semester180303,476706
crsCode719141,semester251419,581639
crsCode889100,semester607527,791782
crsCode901611,semester149441,595299
crsCode914967,semester86565,243020
crsCode381680,semester231715,792252
crsCode648404,semester489812,377296
crsCode765453,semester60595,424727
crsCode134298,semester440558,968671
crsCode411794,semester143441,453254
crsCode539242,semester618468,765822
crsCode904108,semester635047,23659
crsCode257381,semester464344,694977
crsCode489649,semester733296,829880
crsCode395333,semester932103,90568
crsCode77023,semester644028,528618
crsCode661183,semester384202,518185
crsCode19329,semester443545,278911
crsCode459227,semester102990,300003
crsCode404498,semester104817,842925
crsCode56508,semester807744,348536
crsCode280539,semester917058,284767
crsCode382121,semester618833,226816
crsCode549747,semester439237,372514
crsCode458387,semester33595,766207
crsCode629262,semester387624,309425
crsCode725783,semester838392,286787
crsCode870722,semester325873,744747
crsCode261429,semester306841,900060
crsCode343331,semester160291,304381
crsCode174250,semester188254,86672
crsCode95488,semester483787,606643
crsCode916214,semester542027,163102
crsCode27941,semester893005,384027
crsCode70108,semester159832,863964
crsCode480666,semester994113,124682
crsCode682371,semester463661,100732
crsCode5774,semester577685,819640
crsCode936254,semester428444,491385
crsCode296818,semester550711,748867
crsCode68777,semester14840,762718
crsCode930699,semester156142,42212
crsCode502477,semester991493,916711
crsCode93541,semester672582,375962
crsCode518703,semester262555,151630
crsCode589879,semester962200,488352
crsCode854710,semester987707,46997
crsCode810531,semester402458,864675
crsCode947261,semester146736,447447
crsCode744501,semester906768,30830
crsCode157230,semester78264,858396
crsCode201568,semester488367,763317
crsCode952496,semester638099,861887
crsCode238975,semester84705,103773
crsCode416808,semester242734,215662
crsCode878981,semester573489,759419
crsCode697084,semester508820,632463
crsCode51926,semester35854,62022
crsCode608492,semester146892,41288
crsCode841871,semester920182,472331
crsCode867726,semester11285,889821
crsCode873953,semester632355,59629
crsCode859580,semester65960,976427
crsCode509790,semester536801,871245
crsCode86086,semester678199,422774
crsCode889932,semester239327,411035
crsCode581290,semester509887,70111
crsCode559115,semester483548,238457
crsCode529909,semester134902,345941
crsCode241358,semester72584,811509
crsCode217172,semester200992,134574
crsCode771338,semester272762,965900
crsCode83276,semester161180,624633
crsCode212807,semester259027,134877
crsCode445614,semester646896,579741
crsCode669715,semester57903,238178
crsCode867776,semester784795,806715
crsCode899554,semester617399,682090
crsCode734266,semester247246,574078
crsCode207048,semester617398,278264
crsCode920557,semester779260,340343
crsCode480310,semester153878,183274
crsCode441049,semester379487,263353
crsCode383631,semester591879,661763
crsCode993369,semester760828,50875
crsCode843137,semester702798,542449
crsCode811420,semester297261,839504
crsCode481434,semester781497,950817
crsCode716072,semester990910,938518
crsCode887953,semester134698,483769
crsCode650646,semester508209,584820
crsCode879335,semester417219,609047
crsCode861730,semester126691,134574
crsCode892275,semester970088,533481
crsCode132930,semester401464,248326
crsCode971600,semester634898,199796
crsCode731894,semester502973,691787
crsCode942661,semester384558,795976
crsCode181542,semester355113,164781
crsCode547937,semester728527,126383
crsCode589879,semester74091,93975
crsCode992887,semester980311,419029
crsCode350431,semester28461,621538
crsCode237689,semester757815,886655
crsCode626924,semester407623,440316
crsCode32059,semester601372,799373
crsCode310386,semester884656,206951
crsCode503436,semester960927,772466
crsCode44473,semester555650,414432
crsCode459227,semester417641,835011
crsCode244363,semester502669,826845
crsCode829986,semester864268,526193
crsCode143475,semester582104,418830
crsCode570548,semester107270,583242
crsCode668384,semester979791,10430
crsCode295507,semester942900,811480
crsCode762461,semester809576,288129
crsCode194379,semester590118,222583
crsCode735551,semester625882,156004
crsCode138532,semester225435,738563
crsCode331339,semester165988,895414
crsCode451973,semester87767,376694
crsCode668384,semester525745,914851
crsCode54542,semester138900,257552
crsCode791707,semester997934,539826
crsCode351042,semester212174,813600
crsCode443862,semester421400,113832
crsCode956491,semester273243,608532
crsCode432783,semester771851,210161
crsCode456988,semester446550,734332
crsCode838585,semester318306,721763
crsCode283394,semester776341,55121
crsCode209077,semester863864,553394
crsCode772554,semester197022,415447
crsCode533646,semester937742,154505
crsCode604699,semester333356,405588
